Player ID,Name,Pos,Team,Cost,Selected by
562,Abdullahi,FWD,Sunderland,4.2,0.4
563,Luís Hemir,FWD,Sunderland,4.4,0.1
564,Rusyn,FWD,Sunderland,4.4,0.1
565,Vicario,GK,Spurs,4.7,4.7
566,Austin,GK,Spurs,3.9,0.3
567,Kinsky,GK,Spurs,3.9,1.9
568,Pedro Porro,DEF,Spurs,5.2,10.8
569,Romero,DEF,Spurs,5.0,2.9
570,Danso,DEF,Spurs,4.2,0.2
571,Davies,DEF,Spurs,4.3,0.1
572,Dragusin,DEF,Spurs,4.5,0.0
573,Spence,DEF,Spurs,4.1,0.9
574,Udogie,DEF,Spurs,4.3,0.3
575,Van de Ven,DEF,Spurs,4.4,17.5
576,Phillips,DEF,Spurs,4.0,0.0
577,Takai,DEF,Spurs,4.0,0.0
578,Vuskovic,DEF,Spurs,3.9,0.3
579,Son,MID,Spurs,8.5,0.1
580,Johnson,MID,Crystal Palace,6.5,2.4
581,Maddison,MID,Spurs,6.8,0.2
582,Kudus,MID,Spurs,6.4,9.1
583,Kulusevski,MID,Spurs,6.4,0.0
584,Tel,MID,Spurs,6.2,0.3
585,Bentancur,MID,Spurs,5.2,0.2
586,Bergvall,MID,Spurs,5.2,0.2
587,Bissouma,MID,Spurs,5.2,0.0
588,Odobert,MID,Spurs,5.3,0.0
589,Solomon,MID,Spurs,5.4,0.0
590,Bryan,MID,Spurs,4.9,0.0
591,Gray,MID,Spurs,4.8,0.1
592,Moore,MID,Spurs,5.0,0.0
593,P.M.Sarr,MID,Spurs,4.5,1.0
594,Min-hyeok,MID,Spurs,4.5,0.0
595,Olusesi,MID,Spurs,4.3,0.2
596,Solanke,FWD,Spurs,7.1,1.1
597,Richarlison,FWD,Spurs,6.4,6.7
598,Lankshear,FWD,Spurs,4.5,0.0
599,Scarlett,FWD,Spurs,4.3,0.5
600,Areola,GK,West Ham,4.2,1.9
601,Foderingham,GK,West Ham,4.0,0.2
602,Hegyi,GK,West Ham,3.9,0.2
603,Diouf,DEF,West Ham,4.1,2.4
604,Emerson,DEF,West Ham,4.4,0.0
605,Kilman,DEF,West Ham,4.1,0.1
606,Mavropanos,DEF,West Ham,4.5,2.1
607,N.Aguerd,DEF,West Ham,4.4,0.0
608,Scarles,DEF,West Ham,4.3,0.0
609,Todibo,DEF,West Ham,4.3,0.1
610,Wan-Bissaka,DEF,West Ham,4.1,4.3
611,Casey,DEF,West Ham,4.0,0.1
612,L.Paquetá,MID,West Ham,5.9,1.0
613,Souček,MID,West Ham,5.7,0.4
614,Ward-Prowse,MID,Burnley,5.6,0.2
615,Summerville,MID,West Ham,5.4,1.4
616,Álvarez,MID,West Ham,4.9,0.0
617,Cornet,MID,West Ham,4.9,0.0
618,G.Rodriguez,MID,West Ham,4.8,0.0
619,L.Guilherme,MID,West Ham,4.9,0.0
620,Earthy,MID,West Ham,4.5,0.0
621,Irving,MID,West Ham,4.3,0.2
622,Orford,MID,West Ham,4.4,0.1
623,Potts,MID,West Ham,4.3,0.5
624,Bowen,FWD,West Ham,7.7,13.5
625,Füllkrug,FWD,West Ham,5.6,0.6
626,Marshall,FWD,West Ham,4.3,0.5
627,Johnstone,GK,Wolves,4.4,0.1
628,José Sá,GK,Wolves,4.2,1.1
629,Bentley,GK,Wolves,3.9,0.5
630,King,GK,Everton,3.9,1.2
631,Agbadou,DEF,Wolves,4.2,0.1
632,Doherty,DEF,Wolves,4.4,0.1
633,H.Bueno,DEF,Wolves,4.3,0.2
634,Mosquera,DEF,Wolves,4.3,0.1
635,R.Gomes,DEF,Wolves,4.4,0.1
636,S.Bueno,DEF,Wolves,4.4,0.2
637,Toti,DEF,Wolves,4.2,0.1
638,Hoever,DEF,Wolves,3.8,0.9
639,Meupiyou,DEF,Wolves,4.0,0.0
640,Pedro Lima,DEF,Wolves,4.0,0.4
641,Pond,DEF,Wolves,3.9,0.9
642,Hee Chan,MID,Wolves,5.6,0.1
643,André,MID,Wolves,5.2,0.1
644,Bellegarde,MID,Wolves,5.1,0.0
645,Fer López,MID,Wolves,5.1,0.0
646,J.Gomes,MID,Wolves,5.3,0.3
647,Guedes,MID,Wolves,5.5,0.0
648,Munetsi,MID,Wolves,5.3,0.0
649,B.Traore,MID,Wolves,5.0,0.0
650,Chirewa,MID,Wolves,4.3,0.2
651,Edozie,MID,Wolves,4.3,0.4
652,Gonzalez,MID,Wolves,4.3,1.2
653,Hodge,MID,Wolves,4.5,0.0
654,Strand Larsen,FWD,Crystal Palace,5.8,1.5
655,Fábio Silva,FWD,Wolves,4.9,0.2
656,Kalajdžić,FWD,Wolves,4.9,0.0
657,Chiwome,FWD,Wolves,4.4,0.0
658,Fraser,FWD,Wolves,4.2,1.8
659,Walker-Peters,DEF,West Ham,4.2,0.3
660,Stach,MID,Leeds,4.8,2.0
661,Ekitiké,FWD,Liverpool,9.0,15.8
662,Mosquera,DEF,Arsenal,5.3,0.3
663,J.Arias,MID,Wolves,4.9,0.1
664,Lecomte,GK,Fulham,3.9,0.7
665,Perri,GK,Leeds,4.4,0.3
666,Gyökeres,FWD,Arsenal,9.1,17.7
667,Aznou,DEF,Everton,4.2,0.1
668,Xhaka,MID,Sunderland,5.1,3.2
669,Ndoye,MID,Nott'm Forest,5.5,0.7
670,Roefs,GK,Sunderland,4.8,8.1
671,Wilson,FWD,West Ham,5.8,0.5
672,Hato,DEF,Chelsea,4.6,0.2
673,J.Palhinha,MID,Spurs,5.5,0.8
674,Ramsdale,GK,Newcastle,4.8,0.8
675,Gunn,GK,Nott'm Forest,4.0,1.1
676,Ugochukwu,MID,Burnley,5.0,0.1
677,Guessand,MID,Crystal Palace,6.2,0.0
678,Masuaku,DEF,Sunderland,3.9,0.5
679,Hermansen,GK,West Ham,4.2,0.9
680,Broja,FWD,Burnley,5.2,0.1
681,Šeško,FWD,Man Utd,7.2,4.9
682,Møller Wolfe,DEF,Wolves,4.2,0.1
683,Alderete,DEF,Sunderland,4.1,5.4
684,Thiaw,DEF,Newcastle,4.9,4.8
685,Diakité,DEF,Bournemouth,4.1,0.3
686,Ngumoha,MID,Liverpool,4.3,1.4
687,Rees-Dottin,MID,Bournemouth,4.3,0.2
688,Wright,GK,Aston Villa,3.9,0.6
689,Seung soo,MID,Newcastle,4.3,0.5
690,Cardines,MID,Crystal Palace,4.4,0.3
691,Calvert-Lewin,FWD,Leeds,5.8,13.5
692,Leoni,DEF,Liverpool,4.9,0.0
693,Hutchinson,MID,Nott'm Forest,5.4,0.1
694,Mukiele,DEF,Sunderland,4.6,8.6
695,Tchatchoua,DEF,Wolves,4.4,0.0
696,Kalimuendo,FWD,Nott'm Forest,6.0,0.1
697,Adli,MID,Bournemouth,5.4,0.2
698,Okafor,MID,Leeds,5.5,1.2
699,Douglas Luiz,MID,Aston Villa,4.9,0.1
700,Dowman,MID,Arsenal,4.2,0.8
701,Rowe,DEF,Aston Villa,4.0,0.1
702,Burrowes,MID,Aston Villa,4.3,0.1
703,Proctor,GK,Aston Villa,3.9,0.6
704,Onyango,MID,Everton,4.5,0.0
705,Campbell,DEF,Everton,3.9,0.1
706,Justin,DEF,Leeds,4.0,2.3
707,Dibling,MID,Everton,5.3,0.0
708,M.Fernandes,MID,West Ham,5.5,0.5
709,Krejčí,DEF,Wolves,4.5,0.1
710,Patterson,DEF,Aston Villa,3.9,0.2
711,Harriman-Annous,MID,Arsenal,4.4,0.0
712,Yeremy,MID,Crystal Palace,5.8,0.2
713,A.Jimenez,DEF,Bournemouth,4.5,0.2
714,Woltemade,FWD,Newcastle,6.7,6.4
715,John,GK,Nott'm Forest,4.0,0.3
716,Savona,DEF,Nott'm Forest,4.5,0.0
717,Xavi,MID,Spurs,6.3,1.1
718,S.Magassa,MID,West Ham,5.0,0.0
719,Lindelöf,DEF,Aston Villa,4.5,0.1
720,Tolu,FWD,Wolves,5.1,0.1
721,Milosavljević,DEF,Bournemouth,4.4,0.0
722,Florentino,MID,Burnley,5.0,0.0
723,Canvot,DEF,Crystal Palace,4.5,0.5
724,Geertruida,DEF,Sunderland,4.5,0.1
725,Hincapie,DEF,Arsenal,5.1,0.9
726,Kolo Muani,FWD,Spurs,6.9,0.4
727,Chukwueze,MID,Fulham,5.3,0.1
728,Röhl,MID,Everton,5.0,0.0
729,Cuiabano,DEF,Nott'm Forest,4.5,0.0
730,Brobbey,FWD,Sunderland,5.3,0.9
731,Kevin,MID,Fulham,5.7,0.1
732,Uche,FWD,Crystal Palace,5.5,0.1
733,Lammens,GK,Man Utd,5.1,3.5
734,Bakwa,MID,Nott'm Forest,5.9,0.0
735,Traoré,MID,Sunderland,5.5,0.0
736,Donnarumma,GK,Man City,5.6,9.3
737,Kusi-Asare,FWD,Fulham,4.5,0.1
738,Fabianski,GK,West Ham,4.5,0.0
739,Mukasa,MID,Man City,4.4,0.0
740,Mfuni,DEF,Man City,3.9,0.0
741,Gray,FWD,Leeds,4.5,0.1
742,McAidoo,MID,Man City,4.5,0.0
743,Emenalo,MID,Chelsea,4.5,0.0
744,Oriola,MID,Brighton,4.5,0.0
745,Byfield,DEF,Spurs,4.0,0.0
746,Morrison,MID,Liverpool,4.5,0.0
747,Mayers,DEF,West Ham,4.0,0.0
748,Dasilva,MID,Brentford,4.9,0.0
749,Mané,FWD,Wolves,4.2,1.3
750,Rowswell,DEF,Spurs,4.0,0.0
751,Akhamrich,MID,Spurs,4.5,0.0
752,Golambeckis,DEF,West Ham,4.0,0.0
753,Ruddy,GK,Newcastle,4.0,0.0
754,George Hemmings,MID,Aston Villa,4.5,0.0
755,Lacey,MID,Man Utd,4.5,0.0
756,DaCosta,MID,Bournemouth,4.5,0.0
757,Hollingshead,GK,Aston Villa,4.0,0.0
758,Mohamadou Kanté,MID,West Ham,4.5,0.0
759,Salmon,DEF,Arsenal,4.0,0.0
760,Lucky,DEF,Liverpool,4.0,0.0
761,Simmonds,DEF,Brighton,4.0,0.0
762,Drakes-Thomas,MID,Crystal Palace,4.5,0.0
763,Gray,MID,Man City,4.5,0.0
764,Heskey,MID,Man City,4.5,0.0
765,Shahar,DEF,Newcastle,4.0,0.0
766,Olagunju,DEF,Wolves,4.0,0.0
767,Rawlings,MID,Wolves,4.5,0.0
768,Leon Routh,DEF,Aston Villa,4.0,0.0
769,Bendito Mantato,MID,Man Utd,4.5,0.0
770,Ridgeon,MID,Fulham,4.5,0.0
771,Fletcher,MID,Man Utd,4.4,0.0
772,Alabi,MID,Newcastle,4.5,0.0
773,Benamar,DEF,Crystal Palace,4.0,0.0
774,Jenson Jones,DEF,Sunderland,4.0,0.0
775,Tutierov,MID,Sunderland,4.5,0.0
776,Pimlott,MID,Burnley,4.5,0.0
777,Ojinnaka,MID,Wolves,4.5,0.0
778,Sutherland,MID,Wolves,4.5,0.0
779,Graham,FWD,Everton,4.5,0.0
780,Casey,FWD,Crystal Palace,4.5,0.0
781,Carroll,DEF,Aston Villa,4.0,0.0
782,Forster,GK,Bournemouth,4.0,0.0
783,Groß,MID,Brighton,5.6,3.1
784,Brierley,MID,Burnley,4.5,0.0
785,Pablo,FWD,West Ham,5.4,0.0
786,McNally,GK,Fulham,4.0,0.0
787,Chambers,MID,Leeds,4.4,0.0
788,Kukonki,DEF,Man Utd,4.0,0.0
789,Merrick,GK,Chelsea,4.0,0.0
790,Williams-Barnett,MID,Spurs,4.5,0.0
791,Taty,FWD,West Ham,5.5,0.2
792,Alysson,MID,Aston Villa,5.0,0.0
793,King,DEF,Crystal Palace,4.0,0.0
794,Alleyne,DEF,Man City,3.9,0.0
795,Howell,MID,Brighton,4.5,0.0
796,Gallagher,MID,Spurs,5.0,0.2
797,Furo,FWD,Brentford,4.5,0.0
798,Imray,DEF,Crystal Palace,4.0,0.0
799,Stevens,MID,Bournemouth,4.5,0.0
800,Jocelin.T,MID,Sunderland,4.9,0.0
801,Tóth.A,MID,Bournemouth,4.9,0.0
802,Lamadrid,MID,West Ham,5.0,0.0
803,Sharman-Lowe,GK,Chelsea,4.0,0.0
804,Souza,DEF,Spurs,4.0,0.0
805,Lucca,FWD,Nott'm Forest,5.3,0.0
806,Mandas,GK,Bournemouth,4.0,0.0
807,Rayan,MID,Bournemouth,5.4,1.9
808,Abraham,FWD,Aston Villa,5.7,0.2
809,Abbey,MID,Wolves,4.5,0.0
810,Bentt,MID,Brentford,4.5,0.0
811,Kyerematen,MID,Spurs,4.5,0.0
812,Ellborg,GK,Sunderland,4.0,0.1
813,Angulo,MID,Sunderland,5.0,0.0
814,Netz,DEF,Nott'm Forest,4.5,0.0
815,Disasi,DEF,West Ham,4.5,0.2
816,Angel,MID,Wolves,4.6,0.0
817,Armstrong,FWD,Wolves,5.1,0.1
818,Wilson,FWD,Spurs,4.5,0.0
819,Shield,DEF,Brentford,4.0,0.0
820,McMahon-Brown,MID,Burnley,4.5,0.0
821,Whittaker,MID,Sunderland,4.5,0.0
822,Jones,MID,Sunderland,4.5,0.0
823,Stephenson,DEF,Brentford,4.0,0.0
824,McManus,DEF,Brentford,4.0,0.0
825,Herrick,GK,West Ham,4.0,0.0
826,Owen,MID,Brentford,4.5,0.0
827,Thwaites,MID,Man Utd,4.5,0.0
828,Brooks,GK,Wolves,4.0,0.0
829,Derry,MID,Chelsea,4.5,0.0
830,Wright,FWD,Liverpool,4.5,0.0
831,Gracey,GK,Wolves,4.0,0.0
832,Ndiaye,DEF,Liverpool,4.0,0.0
833,Eboué,MID,Chelsea,4.5,0.0
834,Kavuma-McQueen,MID,Chelsea,4.5,0.0
835,Whitehall,MID,Nott'm Forest,4.5,0.0
836,Sinclair,MID,Nott'm Forest,4.5,0.0
837,Lienou,DEF,Leeds,4.0,0.0
838,Chadwick,MID,Leeds,4.5,0.0
839,Cresswell,MID,Leeds,4.5,0.0
840,Mheuka,FWD,Chelsea,4.5,0.0
